account_id,as_of_date,segment,risk,churned
A000280,2025-09-30,enterprise,0.0239924567412407,0
A000360,2025-09-30,smb,0.0239806467338359,0
A001056,2025-09-30,smb,0.0238520683526507,0
A000870,2025-09-30,mid-market,0.0238424595449681,0
A001069,2025-09-30,mid-market,0.0237934627606041,1
A000555,2025-09-30,smb,0.0237394955307126,0
A000431,2025-09-30,smb,0.0237331172371173,0
A000754,2025-09-30,mid-market,0.0237168766615916,0
A000662,2025-09-30,smb,0.0236265133183149,0
A000882,2025-09-30,smb,0.023585451251246,0
A000679,2025-09-30,mid-market,0.0235708489801339,0
A001175,2025-09-30,mid-market,0.023554856876371,0
A001040,2025-09-30,smb,0.02354629009881,0
A000004,2025-09-30,smb,0.023544442646224,0
A000412,2025-09-30,mid-market,0.0235430851846467,0
A001160,2025-09-30,mid-market,0.0235388094736183,0
A001088,2025-09-30,mid-market,0.0235014332771887,0
A001099,2025-09-30,smb,0.0234333072566244,0
A000376,2025-09-30,mid-market,0.0234161006352268,0
A000302,2025-09-30,mid-market,0.0234048753596177,0
A000739,2025-09-30,smb,0.0233984921271065,0
A001038,2025-09-30,mid-market,0.0233778731029807,0
A000118,2025-09-30,enterprise,0.0233519880594315,0
A000560,2025-09-30,enterprise,0.0232901663448884,0
A000212,2025-09-30,smb,0.023250330835302,0
A000682,2025-09-30,mid-market,0.0231974891267172,0
A001117,2025-09-30,mid-market,0.0231935663741363,0
A000916,2025-09-30,enterprise,0.023177111089023,0
A000348,2025-09-30,smb,0.0231380314907425,0
A000232,2025-09-30,smb,0.023075492806584,0
A000568,2025-09-30,smb,0.0230524719392861,0
A000213,2025-09-30,mid-market,0.0230386488744206,0
A001035,2025-09-30,smb,0.0230348359574289,0
A000814,2025-09-30,mid-market,0.0230332639410358,0
A000933,2025-09-30,mid-market,0.0230136090755045,0
A000438,2025-09-30,smb,0.0229290452930581,0
A000393,2025-09-30,smb,0.022890460858664,1
A000600,2025-09-30,smb,0.0228488307115628,0
A000272,2025-09-30,smb,0.0227943359075686,0
A000257,2025-09-30,mid-market,0.0227837295935224,0
A001005,2025-09-30,mid-market,0.0227809612606756,0
A000369,2025-09-30,smb,0.0227701719683595,0
A000963,2025-09-30,smb,0.0227321651648098,0
A000032,2025-09-30,mid-market,0.0226782099462657,0
A001182,2025-09-30,smb,0.0226690783442502,0
A000918,2025-09-30,mid-market,0.0226662257525902,1
A000752,2025-09-30,enterprise,0.0226619578463486,0
A000710,2025-09-30,mid-market,0.0226343412329886,0
A000873,2025-09-30,smb,0.0225887586900697,0
A000119,2025-09-30,smb,0.0225361605378595,0
A000606,2025-09-30,enterprise,0.0225316683292833,0
A000167,2025-09-30,mid-market,0.0224848527375985,0
A000408,2025-09-30,smb,0.0224832743227947,0
A000496,2025-09-30,mid-market,0.0224550010573264,0
A000743,2025-09-30,smb,0.0224412586238003,0
A000314,2025-09-30,enterprise,0.0223826644586517,0
A000896,2025-09-30,mid-market,0.0223817272139223,0
A001055,2025-09-30,mid-market,0.0223375594565982,0
A000832,2025-09-30,enterprise,0.0223255783782621,0
A000237,2025-09-30,smb,0.0223209513701061,0
A001186,2025-09-30,smb,0.0223185975572823,0
A000818,2025-09-30,mid-market,0.0222954540003604,0
A000717,2025-09-30,mid-market,0.0222736501017643,0
A000027,2025-09-30,mid-market,0.022271281140879,0
A001154,2025-09-30,smb,0.0222676803866321,0
A000108,2025-09-30,smb,0.0222298681711356,0
A000563,2025-09-30,mid-market,0.0222224972409284,0
A000126,2025-09-30,mid-market,0.0222216632903425,0
A000375,2025-09-30,mid-market,0.0221933882025497,0
A000429,2025-09-30,smb,0.0221738579580377,0
A000863,2025-09-30,smb,0.0221660567076828,0
A001177,2025-09-30,mid-market,0.0220820931942221,0
A000648,2025-09-30,mid-market,0.0220721829528721,0
A001193,2025-09-30,enterprise,0.0220320699044486,0
A000453,2025-09-30,smb,0.0220259938651411,0
A000877,2025-09-30,mid-market,0.0220220678129186,0
A000695,2025-09-30,mid-market,0.0219717800783791,0
A000210,2025-09-30,enterprise,0.0219628588609646,0
A000575,2025-09-30,mid-market,0.0219179956292202,0
A001087,2025-09-30,smb,0.021916480038551,0
A000138,2025-09-30,mid-market,0.0219158705232565,0
A001149,2025-09-30,mid-market,0.0218829269248662,0
A000547,2025-09-30,enterprise,0.0218439285820684,0
A001009,2025-09-30,mid-market,0.0218416268374508,0
A000596,2025-09-30,mid-market,0.0218007122252279,0
A000985,2025-09-30,smb,0.0217763859927424,0
A001065,2025-09-30,enterprise,0.0216818562615773,0
A000427,2025-09-30,enterprise,0.0216627411483908,0
A000824,2025-09-30,enterprise,0.0216595304823659,0
A001101,2025-09-30,smb,0.0216468628501638,0
A001086,2025-09-30,smb,0.0216392502674997,0
A000468,2025-09-30,smb,0.0216280494359537,0
A000579,2025-09-30,smb,0.0216115891708852,0
A000972,2025-09-30,enterprise,0.0215714807235242,0
A001053,2025-09-30,smb,0.0215481962747515,0
A000672,2025-09-30,smb,0.0215301065358568,0
A001077,2025-09-30,smb,0.0215247625919431,0
A001144,2025-09-30,mid-market,0.0214886714176631,1
A000935,2025-09-30,mid-market,0.0214865422507664,0
A000640,2025-09-30,mid-market,0.021434761488005,0
A000789,2025-09-30,mid-market,0.0213845325338317,0
A000659,2025-09-30,smb,0.0213630961447623,0
A000965,2025-09-30,smb,0.0213615154974252,0
A000334,2025-09-30,mid-market,0.0213432914264923,0
A000716,2025-09-30,mid-market,0.0212941730450385,0
A000747,2025-09-30,enterprise,0.021268505465921,0
A000655,2025-09-30,smb,0.0212625218825465,0
A000722,2025-09-30,smb,0.0212515818972094,0
A000504,2025-09-30,smb,0.0212131387988361,0
A000953,2025-09-30,smb,0.0212039702437535,0
A000719,2025-09-30,smb,0.0211932631819108,0
A001037,2025-09-30,smb,0.0211863373659525,0
A000316,2025-09-30,enterprise,0.0211752263312459,0
A000501,2025-09-30,smb,0.0211168477183254,0
A000959,2025-09-30,smb,0.0210775771790795,0
A000233,2025-09-30,smb,0.0210719385603901,0
A001139,2025-09-30,smb,0.0210332215163772,0
A000377,2025-09-30,mid-market,0.0210165441747256,0
A000715,2025-09-30,smb,0.0209253815270679,0
A000410,2025-09-30,enterprise,0.0209209860480693,0
A000831,2025-09-30,mid-market,0.0208896635431147,0
A000331,2025-09-30,smb,0.0208770401161685,0
A001012,2025-09-30,mid-market,0.0208657413081798,0
A000657,2025-09-30,mid-market,0.0208652957942129,0
A000927,2025-09-30,mid-market,0.0208647803345827,0
A000367,2025-09-30,smb,0.0208322452256215,0
A000011,2025-09-30,smb,0.0208213258301865,0
A000664,2025-09-30,smb,0.0208170953765636,0
A000327,2025-09-30,mid-market,0.0207723932604318,0
A000929,2025-09-30,mid-market,0.0207582216771788,0
A001001,2025-09-30,smb,0.0207192603632852,0
A000454,2025-09-30,smb,0.0207110483198588,0
A000699,2025-09-30,smb,0.0206719632998863,0
A000440,2025-09-30,mid-market,0.020652784593137,0
A000192,2025-09-30,enterprise,0.0206376003462694,0
A000874,2025-09-30,mid-market,0.0205944576482388,0
A000329,2025-09-30,enterprise,0.0205879954659733,0
A000620,2025-09-30,mid-market,0.02057956308271,0
A000081,2025-09-30,enterprise,0.0205376138029165,0
A000388,2025-09-30,enterprise,0.0205085238676352,1
A000811,2025-09-30,mid-market,0.020495351465383,0
A000786,2025-09-30,smb,0.0203736043926234,0
A000180,2025-09-30,smb,0.0203616486252325,0
A000654,2025-09-30,smb,0.0203614308459188,0
A000908,2025-09-30,mid-market,0.0203499625952249,0
A000532,2025-09-30,smb,0.0203302875102104,0
A000804,2025-09-30,smb,0.020297043961654,0
A000054,2025-09-30,enterprise,0.0202676394653254,0
A001075,2025-09-30,mid-market,0.0202306206618222,0
A000561,2025-09-30,smb,0.0202256997666546,0
A000848,2025-09-30,smb,0.0202129335402296,0
A000142,2025-09-30,smb,0.0201232292565301,0
A000470,2025-09-30,mid-market,0.0200862613349416,0
A000021,2025-09-30,enterprise,0.0200837020226285,0
A000819,2025-09-30,mid-market,0.0200601607535841,0
A000171,2025-09-30,mid-market,0.0200574090429801,0
A000389,2025-09-30,mid-market,0.0199879706762258,0
A000286,2025-09-30,smb,0.0199764532481908,0
A000458,2025-09-30,mid-market,0.0199237110439399,0
A000297,2025-09-30,smb,0.0198899396114296,0
A000827,2025-09-30,mid-market,0.0197058912150351,0
A001080,2025-09-30,mid-market,0.0196763183512139,0
A001156,2025-09-30,enterprise,0.0196736834923813,0
A000813,2025-09-30,mid-market,0.0196648283557228,0
A000422,2025-09-30,enterprise,0.0196562661094617,0
A001085,2025-09-30,enterprise,0.0196465090699647,0
A000341,2025-09-30,mid-market,0.0195899295023593,0
A000157,2025-09-30,mid-market,0.0195792438978616,0
A001079,2025-09-30,enterprise,0.0195279669546094,0
A000540,2025-09-30,mid-market,0.0195050595930022,0
A000983,2025-09-30,smb,0.0194987495611048,0
A000424,2025-09-30,mid-market,0.0194956564679193,0
A000780,2025-09-30,mid-market,0.019474264101727,0
A000681,2025-09-30,enterprise,0.0194666896873437,0
A000130,2025-09-30,smb,0.0194002978294187,0
A000737,2025-09-30,smb,0.0193851930344885,0
A000721,2025-09-30,enterprise,0.019334208434407,0
A000358,2025-09-30,mid-market,0.0193277345089675,0
A000114,2025-09-30,smb,0.0191816882034127,0
A000790,2025-09-30,mid-market,0.0191794102094904,0
A001057,2025-09-30,smb,0.0191791789086607,0
A000088,2025-09-30,enterprise,0.019138945686116,0
A001188,2025-09-30,smb,0.0191375640435023,0
A000084,2025-09-30,mid-market,0.0191085705230755,0
A000010,2025-09-30,smb,0.0191064605336602,0
A000693,2025-09-30,mid-market,0.0190804863161774,0
A000665,2025-09-30,enterprise,0.0190494242537529,0
A001063,2025-09-30,mid-market,0.0190454931213531,0
A000006,2025-09-30,smb,0.0190332409659036,0
A001120,2025-09-30,smb,0.0189428643948681,0
A000447,2025-09-30,smb,0.0189263559132462,0
A000076,2025-09-30,smb,0.0188986729159896,0
A000156,2025-09-30,smb,0.0188909601019145,0
A001070,2025-09-30,mid-market,0.0188725502024677,0
A000266,2025-09-30,smb,0.0188707111887327,0
A000666,2025-09-30,mid-market,0.0188566450603871,0
A000967,2025-09-30,smb,0.0188501312434747,0
A001093,2025-09-30,smb,0.0187998524620542,0
A000733,2025-09-30,mid-market,0.0187829127276239,0
A000484,2025-09-30,mid-market,0.0187644299909303,0
A000173,2025-09-30,mid-market,0.0187246951919963,0
A001090,2025-09-30,mid-market,0.0186240972781328,0
A000177,2025-09-30,enterprise,0.0186094794443867,0
A000306,2025-09-30,enterprise,0.01860935095627,0
A000013,2025-09-30,smb,0.0186092653751862,0
A001178,2025-09-30,smb,0.0185145530853355,0
A000678,2025-09-30,enterprise,0.0185000400947376,0
A000204,2025-09-30,mid-market,0.0184881987639178,0
A000194,2025-09-30,smb,0.0184532181083628,0
A000218,2025-09-30,mid-market,0.0183973107200933,0
A000135,2025-09-30,smb,0.0183751234745255,0
A000629,2025-09-30,smb,0.0183731012891684,0
A001013,2025-09-30,smb,0.0183729180849419,0
A000502,2025-09-30,mid-market,0.0183633901882577,0
A000792,2025-09-30,mid-market,0.0183596119887512,0
A000494,2025-09-30,mid-market,0.0182865061544463,0
A000370,2025-09-30,mid-market,0.0182320604801447,0
A000304,2025-09-30,smb,0.0181382776104454,0
A001121,2025-09-30,enterprise,0.0181249971549857,0
A000558,2025-09-30,mid-market,0.0180989258088509,0
A000566,2025-09-30,smb,0.0180529153401978,0
A000807,2025-09-30,mid-market,0.0180258586562668,0
A000740,2025-09-30,enterprise,0.0180022271932741,0
A001122,2025-09-30,mid-market,0.0179750858473208,0
A000628,2025-09-30,mid-market,0.017953306946297,0
A000631,2025-09-30,mid-market,0.01794273100035,0
A000937,2025-09-30,smb,0.0179249802687453,0
A000101,2025-09-30,smb,0.0178905896241966,0
A000386,2025-09-30,mid-market,0.0178735921801722,0
A000189,2025-09-30,smb,0.0177914010252381,0
A000878,2025-09-30,mid-market,0.0177877766781178,0
A000603,2025-09-30,smb,0.0177708635534081,0
A000856,2025-09-30,enterprise,0.0177572523485941,0
A000798,2025-09-30,enterprise,0.0177544845337551,0
A001026,2025-09-30,enterprise,0.0177317362196563,0
A000926,2025-09-30,smb,0.0176617266153457,0
A000838,2025-09-30,mid-market,0.0176192143245149,0
A001132,2025-09-30,smb,0.0176071259561559,0
A000523,2025-09-30,smb,0.0176013421598173,0
A000090,2025-09-30,enterprise,0.0175495353189152,0
A000852,2025-09-30,mid-market,0.0175207383877653,0
A001032,2025-09-30,mid-market,0.0174989100938748,0
A000181,2025-09-30,mid-market,0.0174896333036389,0
A000436,2025-09-30,mid-market,0.0174866466554694,0
A000092,2025-09-30,mid-market,0.0174256060206752,0
A000649,2025-09-30,mid-market,0.0174081283037232,0
A000282,2025-09-30,smb,0.0173802930358992,0
A000961,2025-09-30,mid-market,0.0173549566555469,0
A000847,2025-09-30,mid-market,0.0173486847968194,0
A000198,2025-09-30,smb,0.0173401416969115,0
A000449,2025-09-30,mid-market,0.0173321502987886,0
A000871,2025-09-30,mid-market,0.0173250430865724,0
A000841,2025-09-30,mid-market,0.0173154924259574,0
A000344,2025-09-30,enterprise,0.0172810996979902,0
A001067,2025-09-30,mid-market,0.0172344894644806,0
A000826,2025-09-30,smb,0.0172153882722043,0
A001183,2025-09-30,mid-market,0.0171978204852281,0
A000477,2025-09-30,mid-market,0.0171564488023422,0
A001062,2025-09-30,smb,0.0170946452709576,0
A000236,2025-09-30,smb,0.0170502451693491,0
A000545,2025-09-30,enterprise,0.0170073113619517,0
A000095,2025-09-30,mid-market,0.0170015230151126,0
A000207,2025-09-30,smb,0.0169927855117046,0
A000738,2025-09-30,smb,0.0169516823073552,0
A000643,2025-09-30,smb,0.0169309503229431,0
A000770,2025-09-30,smb,0.0169286314029474,0
A000097,2025-09-30,smb,0.0169145696379442,0
A000025,2025-09-30,smb,0.0169142681476566,0
A000117,2025-09-30,smb,0.016862423414511,0
A000154,2025-09-30,smb,0.0168615824894274,0
A001049,2025-09-30,enterprise,0.0168041917376616,0
A000053,2025-09-30,mid-market,0.0167817118628807,0
A000394,2025-09-30,enterprise,0.0167580140644992,0
A001134,2025-09-30,enterprise,0.0167470448119644,0
A000683,2025-09-30,smb,0.0166383526371662,0
A000448,2025-09-30,mid-market,0.01660808130218,0
A000404,2025-09-30,mid-market,0.0165549284255779,0
A000843,2025-09-30,mid-market,0.0165401168710269,0
A000667,2025-09-30,mid-market,0.0165227415339593,0
A001007,2025-09-30,smb,0.016453161427067,0
A000812,2025-09-30,mid-market,0.0163731425383229,0
A000411,2025-09-30,smb,0.0163618311525459,0
A001072,2025-09-30,smb,0.016299969406842,0
A000428,2025-09-30,mid-market,0.0162941764371184,0
A000182,2025-09-30,smb,0.0162850796666449,0
A001161,2025-09-30,enterprise,0.016280994617772,0
A000401,2025-09-30,mid-market,0.0161906434141742,0
A000889,2025-09-30,smb,0.0161714901097568,0
A000845,2025-09-30,smb,0.0161572256842989,0
A000110,2025-09-30,smb,0.016112901489846,0
A000651,2025-09-30,smb,0.0161049037500033,0
A000828,2025-09-30,smb,0.0160970855756322,0
A000614,2025-09-30,enterprise,0.0160897153737688,0
A000966,2025-09-30,enterprise,0.0160703606254613,0
A000345,2025-09-30,mid-market,0.0160665847639459,0
A000296,2025-09-30,mid-market,0.0160609425156082,0
A000319,2025-09-30,mid-market,0.0160598995386579,0
A000913,2025-09-30,smb,0.0160545017511028,0
A000524,2025-09-30,smb,0.0160527603690309,0
A000535,2025-09-30,smb,0.016051834735907,0
A000170,2025-09-30,mid-market,0.016013863521776,0
A000808,2025-09-30,smb,0.0160005844480958,0
A000030,2025-09-30,smb,0.0159557587835698,0
A000544,2025-09-30,enterprise,0.0159438481036886,0
A000240,2025-09-30,smb,0.0159296448203434,0
A001094,2025-09-30,mid-market,0.0158562483061966,0
A000725,2025-09-30,mid-market,0.0157799110001892,0
A000907,2025-09-30,smb,0.0157501108748881,0
A000079,2025-09-30,mid-market,0.0157283239705056,0
A000634,2025-09-30,smb,0.0157204170815641,0
A000362,2025-09-30,smb,0.0156856310766616,0
A001142,2025-09-30,mid-market,0.0156519778154861,0
A000093,2025-09-30,smb,0.0156412665218088,0
A000883,2025-09-30,smb,0.0156126441395614,0
A000836,2025-09-30,smb,0.0155468495243893,0
A000493,2025-09-30,mid-market,0.0155456574699933,0
A000708,2025-09-30,smb,0.0155242404630018,0
A000542,2025-09-30,enterprise,0.0154637521941274,0
A000919,2025-09-30,smb,0.0154592554484075,0
A000333,2025-09-30,mid-market,0.0154473708852277,0
A000898,2025-09-30,smb,0.0154351606448874,0
A001191,2025-09-30,mid-market,0.0154306514185154,0
A000143,2025-09-30,smb,0.0154300754883412,0
A000310,2025-09-30,enterprise,0.0153433928061064,0
A000774,2025-09-30,mid-market,0.0153252485701657,0
A001015,2025-09-30,mid-market,0.0153115269627896,0
A000698,2025-09-30,mid-market,0.0152999883426212,0
A000637,2025-09-30,enterprise,0.0152453965839009,0
A000289,2025-09-30,mid-market,0.0152202608321033,0
A000134,2025-09-30,mid-market,0.0151855684749616,0
A000530,2025-09-30,mid-market,0.0151823037391603,0
A000211,2025-09-30,smb,0.0151780292034929,0
A000936,2025-09-30,mid-market,0.0151490676496945,0
A000531,2025-09-30,smb,0.0151403256777864,0
A000188,2025-09-30,mid-market,0.0151350072231434,0
A000912,2025-09-30,enterprise,0.0151257429972896,0
A000078,2025-09-30,mid-market,0.0150914187497274,0
A000008,2025-09-30,smb,0.0150047817332784,0
A001096,2025-09-30,smb,0.0149941906156078,0
A001184,2025-09-30,mid-market,0.0149576376701255,0
A000864,2025-09-30,smb,0.0149354291158511,0
A000077,2025-09-30,mid-market,0.0149089336853933,0
A000748,2025-09-30,mid-market,0.0148950018078004,0
A000326,2025-09-30,mid-market,0.0148947744037647,0
A000384,2025-09-30,smb,0.0148549086476405,0
A000712,2025-09-30,enterprise,0.0148208911482509,0
A000340,2025-09-30,smb,0.0148115435945507,0
A000571,2025-09-30,mid-market,0.0147500307567324,0
A000065,2025-09-30,smb,0.0147469283393521,0
A001106,2025-09-30,mid-market,0.0147362611649331,0
A000772,2025-09-30,smb,0.0147193544893357,0
A000278,2025-09-30,enterprise,0.0146385506014725,0
A000684,2025-09-30,smb,0.0146385307798317,0
A000508,2025-09-30,mid-market,0.0146126268338753,0
A000208,2025-09-30,mid-market,0.0145944187239402,0
A001033,2025-09-30,smb,0.0145874186052099,0
A000199,2025-09-30,mid-market,0.0145612386115874,0
A000945,2025-09-30,smb,0.0145343344906321,0
A000259,2025-09-30,smb,0.0145189329624332,0
A001042,2025-09-30,mid-market,0.014459321995754,0
A000960,2025-09-30,smb,0.0144398301940609,0
A001167,2025-09-30,smb,0.0144348386279637,0
A000567,2025-09-30,smb,0.0144246487006624,0
A000298,2025-09-30,enterprise,0.0144122505845373,0
A000249,2025-09-30,mid-market,0.0143916166832024,0
A000605,2025-09-30,smb,0.0143818666585069,0
A001148,2025-09-30,mid-market,0.014290749140583,0
A000984,2025-09-30,enterprise,0.0142803792249853,0
A001151,2025-09-30,smb,0.0142758638276086,0
A000757,2025-09-30,smb,0.0142663433052322,0
A000860,2025-09-30,smb,0.0142341168126915,0
A000052,2025-09-30,mid-market,0.0142300968073206,0
A000445,2025-09-30,enterprise,0.0142278963457055,0
A000072,2025-09-30,smb,0.014200106991151,0
A000849,2025-09-30,smb,0.0141800097262117,0
A000062,2025-09-30,mid-market,0.0141134781549417,0
A000767,2025-09-30,smb,0.0140452337770585,1
A000538,2025-09-30,smb,0.0139736223427453,0
A000701,2025-09-30,smb,0.0138981593046111,0
A000056,2025-09-30,smb,0.0138898516670909,0
A001052,2025-09-30,mid-market,0.0138648053734382,0
A000700,2025-09-30,smb,0.0138341269768983,0
A000730,2025-09-30,mid-market,0.0138321958980671,0
A000265,2025-09-30,mid-market,0.0138282897438148,0
A000038,2025-09-30,enterprise,0.0137922898306201,0
A000152,2025-09-30,mid-market,0.0137691646832431,0
A001109,2025-09-30,mid-market,0.0137506815403571,1
A000696,2025-09-30,mid-market,0.0137305126535517,0
A000323,2025-09-30,smb,0.013706451822403,0
A000169,2025-09-30,mid-market,0.0136605253164333,0
A000164,2025-09-30,enterprise,0.0136042265338969,0
A000593,2025-09-30,mid-market,0.0135972550356387,0
A000857,2025-09-30,mid-market,0.0135859353731736,0
A000337,2025-09-30,mid-market,0.0135828069940392,0
A000490,2025-09-30,mid-market,0.0135679044888916,1
A001089,2025-09-30,smb,0.0135567869914052,0
A000085,2025-09-30,mid-market,0.0135301132236946,0
A000803,2025-09-30,enterprise,0.01350707518621,0
A000080,2025-09-30,smb,0.0135039300468548,0
A000035,2025-09-30,smb,0.0133952684948813,0
A001158,2025-09-30,smb,0.0133827303462148,0
A000350,2025-09-30,mid-market,0.0133791968008082,0
A000691,2025-09-30,smb,0.0133784775228476,0
A000613,2025-09-30,mid-market,0.0133351094889065,0
A000462,2025-09-30,enterprise,0.0133001855287049,0
A000796,2025-09-30,mid-market,0.013228205891467,0
A000136,2025-09-30,smb,0.0131919442739993,0
A001155,2025-09-30,enterprise,0.0131779211976633,0
A000324,2025-09-30,smb,0.0131719321859172,0
A000670,2025-09-30,enterprise,0.0131715911320846,0
A000335,2025-09-30,mid-market,0.013138509898363,0
A000145,2025-09-30,smb,0.0131331840744525,0
A000506,2025-09-30,mid-market,0.0131270762148186,0
A000751,2025-09-30,mid-market,0.0131242196760581,0
A001170,2025-09-30,smb,0.0130453914844063,0
A000147,2025-09-30,mid-market,0.0130287364654326,0
A000728,2025-09-30,mid-market,0.01300773764607,0
A001124,2025-09-30,enterprise,0.0129198287864127,0
A000932,2025-09-30,mid-market,0.0129031388982617,0
A000510,2025-09-30,enterprise,0.0128712216308053,0
A000140,2025-09-30,smb,0.0128701988694769,0
A000749,2025-09-30,mid-market,0.0128578487373128,0
A000155,2025-09-30,mid-market,0.0128578428245347,0
A000514,2025-09-30,mid-market,0.0128533881636183,0
A000597,2025-09-30,enterprise,0.0128251896185709,0
A000059,2025-09-30,smb,0.0128247214924029,0
A000582,2025-09-30,enterprise,0.0128138188786505,0
A000292,2025-09-30,mid-market,0.0127555790056341,0
A000881,2025-09-30,mid-market,0.0127164206747796,0
A000795,2025-09-30,smb,0.0126787311838645,0
A000478,2025-09-30,mid-market,0.0126017909274569,0
A001179,2025-09-30,smb,0.0125877546417366,0
A000195,2025-09-30,enterprise,0.012585608967324,0
A000288,2025-09-30,enterprise,0.0125514183557263,0
A000777,2025-09-30,smb,0.0125224784671331,0
A000570,2025-09-30,smb,0.0124484253057327,0
A000589,2025-09-30,mid-market,0.0124241317969888,0
A000580,2025-09-30,mid-market,0.0123560683273453,0
A000941,2025-09-30,smb,0.012347881391172,0
A000452,2025-09-30,mid-market,0.012321216556246,0
A000461,2025-09-30,smb,0.0123074672549383,0
A000224,2025-09-30,smb,0.0123054281912053,0
A000902,2025-09-30,mid-market,0.0123036159852529,0
A001147,2025-09-30,smb,0.0122768230061505,0
A001190,2025-09-30,smb,0.0121691546345272,0
A000433,2025-09-30,mid-market,0.0121662884542625,0
A000509,2025-09-30,smb,0.0121371480858695,0
A000293,2025-09-30,smb,0.0120350331766945,0
A000588,2025-09-30,mid-market,0.0119897925863615,0
A000184,2025-09-30,mid-market,0.011980895774911,0
A000336,2025-09-30,enterprise,0.0119701276668634,0
A000854,2025-09-30,smb,0.0119562574385108,0
A000675,2025-09-30,mid-market,0.0119444177314552,0
A000815,2025-09-30,smb,0.0119316406793134,0
A000144,2025-09-30,smb,0.0119243529119465,0
A000949,2025-09-30,mid-market,0.0119122797434029,1
A000455,2025-09-30,smb,0.0118885437875734,0
A000047,2025-09-30,mid-market,0.011868410532579,0
A000994,2025-09-30,mid-market,0.0118519854045578,0
A000402,2025-09-30,smb,0.0118475305660748,0
A001123,2025-09-30,smb,0.0118199802397297,0
A000359,2025-09-30,mid-market,0.0117680194713868,0
A000397,2025-09-30,smb,0.0117466989159305,0
A000868,2025-09-30,smb,0.011739680018546,0
A000702,2025-09-30,mid-market,0.0117278841424743,0
A000163,2025-09-30,enterprise,0.0117005519229969,0
A000988,2025-09-30,smb,0.0116967666315434,0
A000463,2025-09-30,enterprise,0.0116857560265646,0
A000981,2025-09-30,mid-market,0.0116666972423997,0
A000647,2025-09-30,smb,0.01162192684598,0
A001125,2025-09-30,smb,0.011609890134277,0
A000116,2025-09-30,smb,0.0115202662340286,0
A001114,2025-09-30,mid-market,0.0114597439932504,0
A000761,2025-09-30,smb,0.0114273743391556,0
A000495,2025-09-30,smb,0.0114054980374464,0
A001031,2025-09-30,mid-market,0.0113997102029116,0
A000284,2025-09-30,mid-market,0.0113169479333817,0
A000041,2025-09-30,mid-market,0.0113168230392783,0
A000546,2025-09-30,mid-market,0.011301617576972,0
A000505,2025-09-30,smb,0.0112776917193325,0
A001011,2025-09-30,mid-market,0.0112637891612718,0
A000417,2025-09-30,mid-market,0.0111110514869787,0
A000921,2025-09-30,mid-market,0.0111010377032007,0
A001025,2025-09-30,smb,0.0110979772617836,0
A000365,2025-09-30,mid-market,0.0110968514566506,0
A000263,2025-09-30,mid-market,0.0110687856782889,0
A001051,2025-09-30,mid-market,0.0110513552336201,0
A000392,2025-09-30,enterprise,0.0110273092213835,0
A000467,2025-09-30,mid-market,0.0109627167954704,0
A000379,2025-09-30,mid-market,0.0108932058587074,0
A001022,2025-09-30,mid-market,0.0108809511620363,0
A000443,2025-09-30,enterprise,0.010864236961549,0
A000421,2025-09-30,mid-market,0.0108450549875408,0
A000830,2025-09-30,mid-market,0.0108270432443524,0
A000851,2025-09-30,mid-market,0.0108168727232758,0
A000205,2025-09-30,enterprise,0.0107988000997681,0
A000904,2025-09-30,enterprise,0.0107800703154209,0
A001198,2025-09-30,mid-market,0.0107513219526494,0
A000016,2025-09-30,mid-market,0.0107361226208881,1
A000974,2025-09-30,smb,0.010700691164656,0
A000525,2025-09-30,smb,0.0106908524437694,0
A000616,2025-09-30,mid-market,0.0106880892356618,0
A001048,2025-09-30,smb,0.0106829441602246,0
A000527,2025-09-30,mid-market,0.0106453103983009,0
A000179,2025-09-30,mid-market,0.0106015752181999,0
A000160,2025-09-30,mid-market,0.0105977863966425,0
A000373,2025-09-30,enterprise,0.0105733477799869,0
A000844,2025-09-30,enterprise,0.0105712086307757,0
A001195,2025-09-30,mid-market,0.0105113055128954,0
A000893,2025-09-30,mid-market,0.010460068351966,0
A001002,2025-09-30,mid-market,0.0104081256956251,0
A000318,2025-09-30,mid-market,0.0104067112547424,0
A000766,2025-09-30,mid-market,0.0103965622224187,0
A000243,2025-09-30,mid-market,0.0103435790146084,0
A000928,2025-09-30,mid-market,0.0102678528637985,0
A000971,2025-09-30,smb,0.0102368453144819,0
A001173,2025-09-30,mid-market,0.0101740125429714,0
A000260,2025-09-30,smb,0.0101355371765559,0
A000082,2025-09-30,mid-market,0.01009006259667,0
A000175,2025-09-30,mid-market,0.0100523028242951,0
A001083,2025-09-30,smb,0.0100460744341676,0
A000979,2025-09-30,mid-market,0.0100449209812963,0
A000113,2025-09-30,mid-market,0.0100393413126041,0
A000281,2025-09-30,mid-market,0.0100337360062394,0
A000104,2025-09-30,mid-market,0.0100028984486482,0
A000714,2025-09-30,mid-market,0.0099649170825217,0
A000650,2025-09-30,mid-market,0.0098718274271686,0
A000537,2025-09-30,mid-market,0.0098664830571161,0
A000317,2025-09-30,mid-market,0.0097954169921459,0
A000096,2025-09-30,mid-market,0.0097892217850598,0
A000102,2025-09-30,enterprise,0.0097733584917696,0
A000150,2025-09-30,mid-market,0.0097420099179504,0
A000707,2025-09-30,enterprise,0.0097037299550567,0
A000688,2025-09-30,enterprise,0.0095321764035865,0
A000472,2025-09-30,enterprise,0.0094818084473716,0
