cohort_month,months_since_start,cohort_customers,active_customers,logo_retention,net_dollar_retention
2024-06-01,11,25,23,0.92,1.0467560537935763
2024-06-01,12,25,23,0.92,1.048407497765322
2024-06-01,13,25,23,0.92,1.0529206739654953
2024-06-01,14,25,23,0.92,1.054346566660618
2024-06-01,15,25,23,0.92,1.0565273437237468
2024-06-01,16,25,22,0.88,0.9876801688274157
2024-06-01,17,25,22,0.88,0.9876801688274157
2024-06-01,18,25,16,0.64,0.6523082713336157
2024-07-01,0,38,38,1.0,1.0
2024-07-01,1,38,38,1.0,1.009522169608265
2024-07-01,2,38,38,1.0,1.0134096714019227
2024-07-01,3,38,38,1.0,1.0055596690103792
2024-07-01,4,38,38,1.0,1.0055596690103792
2024-07-01,5,38,38,1.0,1.0055596690103792
2024-07-01,6,38,37,0.9736842105263158,0.9760862868895585
2024-07-01,7,38,37,0.9736842105263158,0.9902777060314727
2024-07-01,8,38,37,0.9736842105263158,0.9905388625819104
2024-07-01,9,38,36,0.9473684210526315,0.9864349739321758
2024-07-01,10,38,36,0.9473684210526315,0.9848479456641317
2024-07-01,11,38,36,0.9473684210526315,0.9860418041804181
2024-07-01,12,38,36,0.9473684210526315,0.9982845936767589
2024-07-01,13,38,36,0.9473684210526315,1.002818960156885
2024-07-01,14,38,35,0.9210526315789473,0.9956558090591668
2024-07-01,15,38,35,0.9210526315789473,1.0083068828621993
2024-07-01,16,38,35,0.9210526315789473,1.011790118142249
2024-07-01,17,38,32,0.8421052631578947,0.9498895106901994
2024-08-01,0,31,31,1.0,1.0
2024-08-01,1,31,31,1.0,1.0
2024-08-01,2,31,31,1.0,1.0011302494497796
2024-08-01,3,31,31,1.0,1.0015500563882693
2024-08-01,4,31,31,1.0,1.0198986832800916
2024-08-01,5,31,31,1.0,1.055802361186323
2024-08-01,6,31,31,1.0,1.055802361186323
2024-08-01,7,31,31,1.0,1.0597271834514919
2024-08-01,8,31,30,0.967741935483871,1.0504268451218763
2024-08-01,9,31,29,0.9354838709677419,1.022953089265694
2024-08-01,10,31,29,0.9354838709677419,1.022953089265694
2024-08-01,11,31,29,0.9354838709677419,1.0901086198701995
2024-08-01,12,31,29,0.9354838709677419,1.108643882825011
2024-08-01,13,31,29,0.9354838709677419,1.1181777232387566
2024-08-01,14,31,28,0.9032258064516129,1.1143025822680837
2024-08-01,15,31,26,0.8387096774193549,1.0850576882631253
2024-08-01,16,31,22,0.7096774193548387,0.8950971186505235
2024-09-01,0,28,28,1.0,1.0
2024-09-01,1,28,28,1.0,1.0
2024-09-01,2,28,28,1.0,0.9977771773999468
2024-09-01,3,28,28,1.0,0.9920277964759856
2024-09-01,4,28,28,1.0,0.9960472751750381
2024-09-01,5,28,28,1.0,1.0285563100982025
2024-09-01,6,28,27,0.9642857142857143,1.0044394379038877
2024-09-01,7,28,27,0.9642857142857143,1.0062558352400417
2024-09-01,8,28,27,0.9642857142857143,1.048745388411385
2024-09-01,9,28,27,0.9642857142857143,1.049300992302444
2024-09-01,10,28,27,0.9642857142857143,1.049300992302444
2024-09-01,11,28,26,0.9285714285714286,1.0494012248725342
2024-09-01,12,28,25,0.8928571428571429,1.0463473368918441
2024-09-01,13,28,25,0.8928571428571429,1.0455536170474742
2024-09-01,14,28,25,0.8928571428571429,1.0459306339735497
2024-09-01,15,28,21,0.75,0.8626047544836267
2024-10-01,0,35,35,1.0,1.0
2024-10-01,1,35,35,1.0,1.0
2024-10-01,2,35,35,1.0,0.9966660035260786
2024-10-01,3,35,35,1.0,0.9965540128009001
2024-10-01,4,35,35,1.0,0.9988950134114467
2024-10-01,5,35,33,0.9428571428571428,0.9990056321216153
2024-10-01,6,35,33,0.9428571428571428,0.9990056321216153
2024-10-01,7,35,33,0.9428571428571428,1.0040066268324974
2024-10-01,8,35,32,0.9142857142857143,0.8738144075296184
2024-10-01,9,35,32,0.9142857142857143,0.8647203490406185
2024-10-01,10,35,31,0.8857142857142857,0.8118737608989441
2024-10-01,11,35,31,0.8857142857142857,0.8632972264716576
2024-10-01,12,35,31,0.8857142857142857,0.8582672479436925
2024-10-01,13,35,31,0.8857142857142857,0.8706539709544423
2024-10-01,14,35,24,0.6857142857142857,0.7475518107168093
2024-11-01,0,27,27,1.0,1.0
2024-11-01,1,27,27,1.0,1.0346667888932246
2024-11-01,2,27,27,1.0,1.041003471998157
2024-11-01,3,27,27,1.0,1.0413268496969164
2024-11-01,4,27,27,1.0,1.0685007083310467
2024-11-01,5,27,27,1.0,1.0640654523216917
2024-11-01,6,27,27,1.0,1.0611800210237723
2024-11-01,7,27,27,1.0,1.0964053933272744
2024-11-01,8,27,26,0.9629629629629629,1.1147767686715644
2024-11-01,9,27,26,0.9629629629629629,1.1506112634587422
2024-11-01,10,27,26,0.9629629629629629,1.1598161294427496
2024-11-01,11,27,26,0.9629629629629629,1.1598161294427496
2024-11-01,12,27,26,0.9629629629629629,1.1907919979398391
2024-11-01,13,27,20,0.7407407407407407,0.8285971547346006
2024-12-01,0,28,28,1.0,1.0
2024-12-01,1,28,28,1.0,1.0004841620055729
2024-12-01,2,28,28,1.0,1.0133212830789724
2024-12-01,3,28,28,1.0,1.0133212830789724
2024-12-01,4,28,28,1.0,1.0133212830789724
2024-12-01,5,28,28,1.0,1.0106983664498077
2024-12-01,6,28,27,0.9642857142857143,1.0026324757251723
2024-12-01,7,28,27,0.9642857142857143,1.0059092593500685
2024-12-01,8,28,27,0.9642857142857143,1.0075650934091274
2024-12-01,9,28,27,0.9642857142857143,1.0065992522800618
2024-12-01,10,28,27,0.9642857142857143,1.0065992522800618
2024-12-01,11,28,27,0.9642857142857143,1.0011463466562716
2024-12-01,12,28,25,0.8928571428571429,0.984371126316005
2025-01-01,0,25,25,1.0,1.0
2025-01-01,1,25,25,1.0,0.9914832736322294
2025-01-01,2,25,25,1.0,1.0356509668738751
2025-01-01,3,25,25,1.0,1.0266587025748986
2025-01-01,4,25,25,1.0,0.9877135838057945
2025-01-01,5,25,25,1.0,1.034051107458437
2025-01-01,6,25,25,1.0,1.0347433799226786
2025-01-01,7,25,25,1.0,1.0383192334591258
2025-01-01,8,25,25,1.0,1.0397037783876086
2025-01-01,9,25,25,1.0,1.0476595865535838
2025-01-01,10,25,25,1.0,1.0476595865535838
2025-01-01,11,25,20,0.8,0.9914268268005297
2025-02-01,0,16,16,1.0,1.0
2025-02-01,1,16,16,1.0,1.0011156866980109
2025-02-01,2,16,16,1.0,1.0097036135375708
2025-02-01,3,16,16,1.0,1.0097036135375708
2025-02-01,4,16,16,1.0,0.9837138349441655
2025-02-01,5,16,16,1.0,0.9837138349441655
2025-02-01,6,16,16,1.0,1.0010341557470022
2025-02-01,7,16,16,1.0,1.0010341557470022
2025-02-01,8,16,16,1.0,1.0253572700576867
2025-02-01,9,16,16,1.0,1.0253572700576867
2025-02-01,10,16,14,0.875,0.7994018202857588
2025-03-01,0,24,24,1.0,1.0
2025-03-01,1,24,24,1.0,1.0
2025-03-01,2,24,24,1.0,1.0
2025-03-01,3,24,24,1.0,1.0
2025-03-01,4,24,24,1.0,1.018723772781531
2025-03-01,5,24,24,1.0,1.0107185488733834
2025-03-01,6,24,23,0.9583333333333334,1.0090387762887485
2025-03-01,7,24,23,0.9583333333333334,1.026856979362794
2025-03-01,8,24,22,0.9166666666666666,1.0237374017056153
2025-03-01,9,24,16,0.6666666666666666,0.729183279802119
2025-04-01,0,22,22,1.0,1.0
2025-04-01,1,22,22,1.0,1.0113344446873633
2025-04-01,2,22,22,1.0,1.0129179289774501
2025-04-01,3,22,22,1.0,1.0117759931913297
2025-04-01,4,22,22,1.0,1.0164022971453557
2025-04-01,5,22,22,1.0,1.0106194172028233
2025-04-01,6,22,22,1.0,1.0052413876569428
2025-04-01,7,22,22,1.0,1.0073349365981634
2025-04-01,8,22,18,0.8181818181818182,0.9828213817227809
2025-05-01,0,42,42,1.0,1.0
2025-05-01,1,42,42,1.0,0.9999569555190475
2025-05-01,2,42,42,1.0,1.0007371643289285
2025-05-01,3,42,42,1.0,1.0007371643289285
2025-05-01,4,42,42,1.0,1.0347831413531088
2025-05-01,5,42,41,0.9761904761904762,1.024538554886404
2025-05-01,6,42,41,0.9761904761904762,1.0994011850476717
2025-05-01,7,42,29,0.6904761904761905,1.0083718204338774
2025-06-01,0,29,29,1.0,1.0
2025-06-01,1,29,29,1.0,1.0
2025-06-01,2,29,29,1.0,1.0
2025-06-01,3,29,29,1.0,1.0
2025-06-01,4,29,29,1.0,1.0010645758935894
2025-06-01,5,29,28,0.9655172413793104,0.9969581777293298
2025-06-01,6,29,22,0.7586206896551724,0.7152479233713345
2025-07-01,0,33,33,1.0,1.0
2025-07-01,1,33,33,1.0,1.0477610753417907
2025-07-01,2,33,33,1.0,1.052752161909114
2025-07-01,3,33,33,1.0,1.1016879693985764
2025-07-01,4,33,33,1.0,1.1016879693985764
2025-07-01,5,33,26,0.7878787878787878,0.7915567216214877
2025-08-01,0,30,30,1.0,1.0
2025-08-01,1,30,30,1.0,1.0
2025-08-01,2,30,30,1.0,0.9684379214191478
2025-08-01,3,30,30,1.0,0.9750452254695225
2025-08-01,4,30,20,0.6666666666666666,0.48129858311801743
2025-09-01,0,19,19,1.0,1.0
2025-09-01,1,19,19,1.0,1.0
2025-09-01,2,19,19,1.0,1.0
2025-09-01,3,19,14,0.7368421052631579,0.6870088104022378
2025-10-01,0,31,31,1.0,1.0
2025-10-01,1,31,31,1.0,0.9943349673345624
2025-10-01,2,31,24,0.7741935483870968,0.8779026330467135
2025-11-01,0,18,18,1.0,1.0
2025-11-01,1,18,14,0.7777777777777778,0.3143474051632473
2025-12-01,0,25,25,1.0,1.0
